Account ID,Account Name,Instance ID,Instance name,Instance type,OS,Region,user: Tag1,user: Environment,aws:createdBy,Total running hours,RI Hours,On-Demand hours,Savings Plans hours, CPU Utilization ,Memory Utilization,Disk Utilization,EBS Read Throughput (Ops/s),EBS Write Throughput (Ops/s),EBS Read Bandwidth (KiB/s),EBS Write Bandwidth (KiB/s),Recommended Action,Recommended Instance Type 1, Recommended Instance Type 1 Estimated Savings , Recommended Instance Type 1 Projected CPU ,Recommended Instance Type 1 Projected Memory,Recommended Instance Type 1 Projected Disk,Recommended Instance Type 2, Recommended Instance Type 2 Estimated Savings , Recommended Instance Type 2 Projected CPU ,Recommended Instance Type 2 Projected Memory,Recommended Instance Type 2 Projected Disk,Recommended Instance Type 3, Recommended Instance Type 3 Estimated Savings , Recommended Instance Type 3 Projected CPU ,Recommended Instance Type 3 Projected Memory,Recommended Instance Type 3 Projected Disk
8.36E+11,WA Cost Labs,i-094495,name 2395,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2395,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.185833,0,0.185833,0,13.96,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.18 ,27.92,,,c4.xlarge,$0.27 ,55.83,,,,,,,
8.36E+11,WA Cost Labs,i-09451,name 2396,t3.small,Linux/UNIX,US East (N. Virginia),TagValue 2396,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,329,0,0,3,,,0,1.19,0,,Modify,t3.micro, $-   ,3,,,t3.nano, $-   ,3,,,,,,,
8.36E+11,WA Cost Labs,i-094583,name 2397,c4.2xlarge,Linux/UNIX,EU (Frankfurt),TagValue 2397,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.566667,0,0.566667,0,10.67,,,0,6.16,0,,Modify,c4.xlarge,$0.28 ,21.33,,,c4.large,$0.42 ,42.67,,,,,,,
8.36E+11,WA Cost Labs,i-094622,name 2398,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2398,DEV,AssumedRole:AROA3JCGXXXXXXXX,2.283056,0,2.283056,0,22.33,,,0.013333333,6.32,0.190734863,,Modify,c4.large,$0.49 ,44.67,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094634,name 2399,c4.xlarge,Linux/UNIX,EU (London),TagValue 2399,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.059722,0,0.059722,0,10.54,,,0,7.693333333,0,,Modify,c4.large,$0.02 ,21.08,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094648,name 2400,t3.small,Linux/UNIX,US East (Ohio),TagValue 2400,DEV,AssumedRole:AROA3JCGXXXXXXXX,76,0,76,0,31,,,0,6.313333333,0,,Modify,t3.micro,$1.72 ,31,,,t3.nano,$2.58 ,31,,,,,,,
8.36E+11,WA Cost Labs,i-094664,name 2401,r5.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2401,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,330,0,0,38,,,0,7.953333333,0,,Modify,r5.large, $-   ,76,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094665,name 2402,t3.micro,Linux/UNIX,EU (Frankfurt),TagValue 2402,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,6,,,0,7.353333333,0,,Modify,t3.nano,$4.30 ,6,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094771,name 2403,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2403,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.718333,0,0.718333,0,21.77,,,0,5.716666667,0,,Modify,c4.2xlarge,$0.71 ,43.54,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094819,name 2404,c5d.2xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2404,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.690556,0,0.690556,0,38,,,0,0.993333333,0,,Modify,c5d.xlarge,$0.29 ,76,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094836,name 2405,r4.2xlarge,Linux/UNIX,EU (Ireland),TagValue 2405,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,330,0,0,25.79,,,0.18,7.793333333,3.738404948,,Modify,r4.xlarge, $-   ,51.58,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-09488,name 2406,r5.2xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 2406,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,0,329,0,20,,,0,1.18,0,,Modify,r5.xlarge,$311.65 ,40,,,r5.large,$467.47 ,80,,,,,,,
8.36E+11,WA Cost Labs,i-094960,name 2407,c4.xlarge,Linux/UNIX,Asia Pacific (Singapore),TagValue 2407,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.489722,0,0.489722,0,21.54,,,0,0.993333333,0,,Modify,c4.large,$0.12 ,43.08,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-094980,name 2408,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2408,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.306111,0,0.306111,0,15.16,,,0.66,10.00333333,17.06441406,,Modify,c4.2xlarge,$0.30 ,30.31,,,c4.xlarge,$0.45 ,60.63,,,,,,,
8.36E+11,WA Cost Labs,i-094997,name 2409,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 2409,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.283333,0,0.283333,0,1,,,0,0.993333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095068,name 2410,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2410,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.060833,0,0.060833,0,8.94,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.06 ,17.88,,,c4.xlarge,$0.09 ,35.75,,,c4.large,$0.10 ,71.5,,
8.36E+11,WA Cost Labs,i-095089,name 2411,t3.medium,Linux/UNIX,US East (N. Virginia),TagValue 2411,DEV,IAMUser:AIDAJJB63XXXXXXXX,103,103,0,0,35,,,0,1.19,0,,Modify,t3.small, $-   ,35,,,t3.nano, $-   ,35,,,t3.micro, $-   ,35,,
8.36E+11,WA Cost Labs,i-09509,name 2412,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2412,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.160833,0,0.160833,0,8.19,,,0,6.16,0,,Modify,c4.2xlarge,$0.16 ,16.38,,,c4.large,$0.28 ,65.5,,,c4.xlarge,$0.24 ,32.75,,
8.36E+11,WA Cost Labs,i-095172,name 2413,t2.small,Linux/UNIX,US West (Oregon),TagValue 2413,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,14.59,,,0.013333333,6.32,0.190734863,,Modify,t2.micro,$8.17 ,14.59,,,t2.nano,$12.33 ,14.59,,,,,,,
8.36E+11,WA Cost Labs,i-095173,name 2414,t2.micro,Linux/UNIX,EU (Ireland),TagValue 2414,DEV,AssumedRole:AROA3JCGXXXXXXXX,174,0,174,0,30.33,,,0,7.693333333,0,,Modify,t2.nano,$2.38 ,30.33,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095282,name 2415,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2415,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.330833,0,0.330833,0,17.42,,,0,6.313333333,0,,Modify,c4.2xlarge,$0.32 ,34.83,,,c4.xlarge,$0.49 ,69.67,,,,,,,
8.36E+11,WA Cost Labs,i-095353,name 2416,t2.small,Red Hat Enterprise Linux,US East (N. Virginia),TagValue 2416,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,37,292,0,23,,,0,7.953333333,0,,Modify,t2.micro,$1.48 ,23,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095356,name 2417,t3.small,Linux/UNIX,US East (Ohio),TagValue 2417,DEV,IAMUser:AIDAJJB63XXXXXXXX,1.670556,0,1.670556,0,19,,,0,7.353333333,0,,Modify,t3.micro,$0.04 ,19,,,t3.nano,$0.06 ,19,,,,,,,
8.36E+11,WA Cost Labs,i-095362,name 2418,r3.2xlarge,Linux/UNIX,EU (Ireland),TagValue 2418,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,1,329,0,22.58,,,0,5.716666667,0,,Modify,r3.xlarge,$264.47 ,45.17,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095376,name 2419,c5.2xlarge,Windows (Amazon VPC),EU (Frankfurt),TagValue 2419,DEV,IAMUser:AIDAJJB63XXXXXXXX,1,0,1,0,39,,,0,0.993333333,0,,Modify,c5.xlarge,$0.82 ,78,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-09538,name 2420,c4.2xlarge,Linux/UNIX,EU (Frankfurt),TagValue 2420,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.193889,0,0.193889,0,12.35,,,0.18,7.793333333,3.738404948,,Modify,c4.xlarge,$0.10 ,24.71,,,c4.large,$0.14 ,49.42,,,,,,,
8.36E+11,WA Cost Labs,i-095385,name 2421,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2421,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.456389,0,0.456389,0,16.81,,,0,1.18,0,,Modify,c4.2xlarge,$0.45 ,33.63,,,c4.xlarge,$0.67 ,67.25,,,,,,,
8.36E+11,WA Cost Labs,i-095396,name 2422,t3.small,Linux/UNIX,US East (Ohio),TagValue 2422,DEV,AssumedRole:AROA3JCGXXXXXXXX,1.769444,0,1.769444,0,31,,,0,0.993333333,0,,Modify,t3.micro,$0.04 ,31,,,t3.nano,$0.06 ,31,,,,,,,
8.36E+11,WA Cost Labs,i-095445,name 2423,t2.medium,Linux/UNIX,US East (N. Virginia),TagValue 2423,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,329,0,0,4.67,,,0.66,10.00333333,17.06441406,,Modify,t2.small, $-   ,9.33,,,t2.micro, $-   ,9.33,,,t2.nano, $-   ,9.33,,
8.36E+11,WA Cost Labs,i-095459,name 2424,c4.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 2424,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.092222,0,0.092222,0,25.46,,,0,0.993333333,0,,Modify,c4.large,$0.02 ,50.92,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095627,name 2425,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 2425,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.278611,0,0.278611,0,0.83,,,0,0.993333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095660,name 2426,t3.medium,Linux/UNIX,US East (N. Virginia),TagValue 2426,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,330,0,0,15,,,0,1.19,0,,Modify,t3.small, $-   ,15,,,t3.nano, $-   ,15,,,t3.micro, $-   ,15,,
8.36E+11,WA Cost Labs,i-095687,name 2427,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2427,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.173611,0,0.173611,0,15.91,,,0,6.16,0,,Modify,c4.2xlarge,$0.17 ,31.81,,,c4.xlarge,$0.26 ,63.63,,,,,,,
8.36E+11,WA Cost Labs,i-095774,name 2428,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 2428,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.279722,0,0.279722,0,0.83,,,0.013333333,6.32,0.190734863,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095856,name 2429,c5.2xlarge,Windows (Amazon VPC),EU (Frankfurt),TagValue 2429,DEV,IAMUser:AIDAJJB63XXXXXXXX,1,0,1,0,23,,,0,7.693333333,0,,Modify,c5.xlarge,$0.82 ,46,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095893,name 2430,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 2430,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.279722,0,0.279722,0,0.83,,,0,6.313333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095902,name 2431,r3.2xlarge,Linux/UNIX,EU (Ireland),TagValue 2431,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,329,1,0,18.79,,,0,7.953333333,0,,Modify,r3.xlarge,$0.80 ,37.58,,,r3.large,$1.21 ,75.17,,,,,,,
8.36E+11,WA Cost Labs,i-095927,name 2432,m5.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2432,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,329,0,0,8,,,0,7.353333333,0,,Modify,m5.large, $-   ,16,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-095942,name 2433,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2433,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.045,0,0.045,0,7.89,,,0,5.716666667,0,,Modify,c4.2xlarge,$0.04 ,15.78,,,c4.large,$0.08 ,63.11,,,c4.xlarge,$0.07 ,31.56,,
8.36E+11,WA Cost Labs,i-095946,name 2434,m5.4xlarge,Windows (Amazon VPC),EU (Ireland),TagValue 2434,DEV,AssumedRole:AROA3JCGXXXXXXXX,207,0,207,0,18,,,0,0.993333333,0,,Modify,m5.2xlarge,$357.99 ,36,,,m5.xlarge,$536.98 ,72,,,,,,,
8.36E+11,WA Cost Labs,i-095952,name 2435,t3.small,Linux/UNIX,US East (Ohio),TagValue 2435,DEV,IAMUser:AIDAJJB63XXXXXXXX,1.751389,0,1.751389,0,19,,,0.18,7.793333333,3.738404948,,Modify,t3.micro,$0.04 ,19,,,t3.nano,$0.06 ,19,,,,,,,
8.36E+11,WA Cost Labs,i-096001,name 2436,c4.4xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2436,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.083333,0,0.083333,0,10.67,,,0,1.18,0,,Modify,c4.2xlarge,$0.07 ,21.33,,,c4.xlarge,$0.11 ,42.67,,,,,,,
8.36E+11,WA Cost Labs,i-096060,name 2437,t2.large,Linux/UNIX,US East (N. Virginia),TagValue 2437,DEV,IAMUser:AIDAJJB63XXXXXXXX,320.633056,0,320.633056,0,19.17,,,0,0.993333333,0,,Modify,t2.medium,$32.32 ,19.17,,,t2.micro,$56.57 ,38.33,,,t2.small,$48.62 ,38.33,,
8.36E+11,WA Cost Labs,i-096174,name 2438,t3.micro,Linux/UNIX,EU (Frankfurt),TagValue 2438,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,19,,,0.66,10.00333333,17.06441406,,Modify,t3.nano,$4.30 ,19,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096196,name 2439,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 2439,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.279722,0,0.279722,0,0.83,,,0,0.993333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-0962,name 2440,c4.2xlarge,Linux/UNIX,EU (Frankfurt),TagValue 2440,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.080833,0,0.080833,0,7.29,,,0,0.993333333,0,,Modify,c4.xlarge,$0.04 ,14.58,,,c4.large,$0.06 ,29.17,,,,,,,
8.36E+11,WA Cost Labs,i-096204,name 2441,c4.2xlarge,Linux/UNIX,EU (Frankfurt),TagValue 2441,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.045833,0,0.045833,0,9.23,,,0,1.19,0,,Modify,c4.xlarge,$0.02 ,18.46,,,c4.large,$0.03 ,36.92,,,,,,,
8.36E+11,WA Cost Labs,i-096214,name 2442,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2442,DEV,AssumedRole:AROA3JCGXXXXXXXX,1.121111,0,1.121111,0,21.44,,,0,6.16,0,,Modify,c4.2xlarge,$1.10 ,42.88,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096236,name 2443,m5.2xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2443,DEV,IAMUser:AIDAJJB63XXXXXXXX,78,78,0,0,13,,,0.013333333,6.32,0.190734863,,Modify,m5.xlarge, $-   ,26,,,m5.large, $-   ,52,,,,,,,
8.36E+11,WA Cost Labs,i-096306,name 2444,m4.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),TagValue 2444,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,37.52,,,0,7.693333333,0,,Modify,m4.2xlarge,$286.79 ,75.04,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096317,name 2445,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 2445,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.28,0,0.28,0,0.98,,,0,6.313333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096355,name 2446,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2446,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.035556,0,0.035556,0,2.43,,,0,7.953333333,0,,Modify,c4.2xlarge,$0.03 ,4.85,,,c4.xlarge,$0.05 ,9.71,,,c4.large,$0.06 ,19.42,,
8.36E+11,WA Cost Labs,i-096405,name 2447,t3.large,Linux/UNIX,US East (N. Virginia),TagValue 2447,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,1,329,0,26,,,0,7.353333333,0,,Modify,t3.medium,$29.74 ,26,,,t3.small,$44.60 ,26,,,t3.micro,$52.04 ,26,,
8.36E+11,WA Cost Labs,i-096407,name 2448,r4.8xlarge,Red Hat Enterprise Linux,EU (Ireland),TagValue 2448,DEV,AssumedRole:AROA3JCGXXXXXXXX,331,0,331,0,35.57,,,0,5.716666667,0,,Modify,r4.4xlarge,$852.61 ,71.14,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096446,name 2449,t3.small,Linux/UNIX,EU (Frankfurt),TagValue 2449,DEV,IAMUser:AIDAJJB63XXXXXXXX,39.526111,0,39.526111,0,15,,,0,0.993333333,0,,Modify,t3.micro,$1.03 ,15,,,t3.nano,$1.55 ,15,,,,,,,
8.36E+11,WA Cost Labs,i-096459,name 2450,c5d.2xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2450,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.249722,0,0.249722,0,14,,,0.18,7.793333333,3.738404948,,Modify,c5d.xlarge,$0.10 ,28,,,c5d.large,$0.16 ,56,,,,,,,
8.36E+11,WA Cost Labs,i-096477,name 2451,m5.xlarge,Linux/UNIX,US West (Oregon),TagValue 2451,DEV,IAMUser:AIDAJJB63XXXXXXXX,16,0,16,0,25,,,0,1.18,0,,Modify,m5.large,$3.34 ,50,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096535,name 2452,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2452,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.162222,0,0.162222,0,18.83,,,0,0.993333333,0,,Modify,c4.large,$0.03 ,37.67,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096544,name 2453,c4.4xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2453,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.0325,0,0.0325,0,8.06,,,0.66,10.00333333,17.06441406,,Modify,c4.2xlarge,$0.03 ,16.13,,,c4.xlarge,$0.04 ,32.25,,,c4.large,$0.05 ,64.5,,
8.36E+11,WA Cost Labs,i-096601,name 2454,t3.small,Linux/UNIX,US East (Ohio),TagValue 2454,DEV,AssumedRole:AROA3JCGXXXXXXXX,1.676667,0,1.676667,0,17,,,0,0.993333333,0,,Modify,t3.micro,$0.04 ,17,,,t3.nano,$0.06 ,17,,,,,,,
8.36E+11,WA Cost Labs,i-096613,name 2455,c4.4xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2455,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.479444,0,0.479444,0,21.26,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.41 ,42.52,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096617,name 2456,m1.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),TagValue 2456,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,17.96,,,0,1.19,0,,Modify,m1.large,$167.77 ,35.92,,,m1.small,$293.24 ,71.83,,,m1.medium,$250.94 ,71.83,,
8.36E+11,WA Cost Labs,i-096626,name 2457,t2.small,Linux/UNIX,US East (N. Virginia),TagValue 2457,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,0,329,0,29,,,0,6.16,0,,Modify,t2.micro,$8.15 ,29,,,t2.nano,$12.29 ,29,,,,,,,
8.36E+11,WA Cost Labs,i-096642,name 2458,t2.medium,Windows (Amazon VPC),EU (Frankfurt),TagValue 2458,DEV,AssumedRole:AROA3JCGXXXXXXXX,1,0,1,0,25.49,,,0.013333333,6.32,0.190734863,,Modify,t2.small,$0.08 ,50.98,,,t2.nano,$0.14 ,50.98,,,t2.micro,$0.12 ,50.98,,
8.36E+11,WA Cost Labs,i-096746,name 2459,r3.2xlarge,Windows (Amazon VPC),EU (Ireland),TagValue 2459,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,193.006389,136.993611,0,3.19,,,0,7.693333333,0,,Modify,r3.large,$113.53 ,12.75,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096759,name 2460,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 2460,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.494167,0,0.494167,0,20.29,,,0,6.313333333,0,,Modify,c4.large,$0.11 ,40.58,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096835,name 2461,r5.4xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 2461,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,75,254,0,36,,,0,7.953333333,0,,Modify,r5.2xlarge,$339.12 ,72,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096896,name 2462,m5.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 2462,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,25,,,0,7.353333333,0,,Modify,m5.large,$82.45 ,50,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096899,name 2463,r5.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),TagValue 2463,DEV,IAMUser:AIDAJJB63XXXXXXXX,216,0,216,0,25,,,0,5.716666667,0,,Modify,r5.2xlarge,$236.52 ,50,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-096961,name 2464,t3.small,Linux/UNIX,US East (Ohio),TagValue 2464,DEV,AssumedRole:AROA3JCGXXXXXXXX,1.755278,0.755278,1,0,24,,,0,0.993333333,0,,Modify,t3.micro,$0.02 ,24,,,t3.nano,$0.03 ,24,,,,,,,
8.36E+11,WA Cost Labs,i-096979,name 2465,r4.2xlarge,Linux/UNIX,Canada (Central),TagValue 2465,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.3725,0,0.3725,0,7.77,,,0.18,7.793333333,3.738404948,,Modify,r4.xlarge,$0.24 ,15.54,,,r4.large,$0.35 ,31.08,,,,,,,
8.36E+11,WA Cost Labs,i-097029,name 2466,r4.2xlarge,SUSE Linux,EU (Frankfurt),TagValue 2466,DEV,AssumedRole:AROA3JCGXXXXXXXX,1,0,1,0,22.19,,,0,1.18,0,,Modify,r4.xlarge,$0.70 ,44.38,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-097051,name 2467,t3.xlarge,Linux/UNIX,US West (Oregon),TagValue 2467,DEV,IAMUser:AIDAJJB63XXXXXXXX,15,0,15,0,27,,,0,0.993333333,0,,Modify,t3.large,$2.71 ,54,,,t3.nano,$5.25 ,54,,,t3.medium,$4.07 ,54,,
8.36E+11,WA Cost Labs,i-097103,name 2468,t3.xlarge,Linux/UNIX,US West (Oregon),TagValue 2468,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.016667,0,0.016667,0, -   ,,,0.66,10.00333333,17.06441406,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-097145,name 2469,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2469,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.4725,0,0.4725,0,8.01,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.46 ,16.02,,,c4.large,$0.81 ,64.08,,,c4.xlarge,$0.70 ,32.04,,
8.36E+11,WA Cost Labs,i-097199,name 2470,t3.small,Linux/UNIX,US East (Ohio),TagValue 2470,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,329,0,0,18,,,0,0.993333333,0,,Modify,t3.micro, $-   ,18,,,t3.nano, $-   ,18,,,,,,,
8.36E+11,WA Cost Labs,i-097294,name 2471,t2.micro,Linux/UNIX,EU (Frankfurt),TagValue 2471,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,0,329,0,6,,,0,1.19,0,,Modify,t2.nano,$4.79 ,6,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-09736,name 2472,t2.large,Windows (Amazon VPC),US East (N. Virginia),TagValue 2472,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,82,248,0,30.83,,,0,6.16,0,,Modify,t2.medium,$18.92 ,30.83,,,t2.small,$42.15 ,61.67,,,t2.micro,$53.47 ,61.67,,
8.36E+11,WA Cost Labs,i-097366,name 2473,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2473,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.035,0,0.035,0,8.98,,,0.013333333,6.32,0.190734863,,Modify,c4.2xlarge,$0.03 ,17.96,,,c4.xlarge,$0.05 ,35.92,,,c4.large,$0.06 ,71.83,,
8.36E+11,WA Cost Labs,i-097396,name 2474,c4.xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 2474,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,32.92,,,0,7.693333333,0,,Modify,c4.large,$136.94 ,65.83,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-097461,name 2475,t2.small,Linux/UNIX,EU (Frankfurt),TagValue 2475,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,4.24,,,0,6.313333333,0,,Modify,t2.micro,$9.61 ,4.24,,,t2.nano,$14.41 ,4.24,,,,,,,
8.36E+11,WA Cost Labs,i-097472,name 2476,r5.8xlarge,Linux/UNIX,EU (Ireland),TagValue 2476,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,295.674479,34.325521,0,27,,,0,7.953333333,0,,Modify,r5.4xlarge,$84.12 ,54,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-097497,name 2477,t3.small,Linux/UNIX,EU (Frankfurt),TagValue 2477,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,18,,,0,7.353333333,0,,Modify,t3.micro,$8.60 ,18,,,t3.nano,$12.91 ,18,,,,,,,
8.36E+11,WA Cost Labs,i-097508,name 2478,t2.2xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 2478,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,0,329,0,36.44,,,0,5.716666667,0,,Modify,t2.xlarge,$147.68 ,72.87,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-097531,name 2479,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 2479,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.163333,0,0.163333,0,14.64,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.16 ,29.27,,,c4.xlarge,$0.24 ,58.54,,,,,,,
